VIN,Territory,Class,Loss1,Loss2
1B4GP24352B721185,4,A,0,0
1B4GP24352B728248,5,A,0,0
1B4GP24352B730582,5,A,0,0
1B4GP24362B681067,6,A,0,0
1B4GP24371B228767,5,A,0,0
1B4GP24382B534815,4,B,0,0
1B4GP24382B729345,1,A,0,0
1B4GP243X1B252352,5,A,0,0
1B4GP25301B131232,4,A,0,0
1B4GP25301B184786,4,A,0,0
1B4GP25301B192337,5,A,0,0
1B4GP25301B206379,6,A,0,0
1B4GP25302B501676,6,I,0,0
1B4GP25302B648256,3,A,0,0
1B4GP25302B667194,2,A,0,0
1B4GP25321B146847,4,A,0,0
1B4GP25322B512873,3,A,0,0
1B4GP25331B170624,6,A,0,0
1B4GP25341B163066,6,A,0,0
1B4GP25341B224660,6,S,336,0
1B4GP25341B237005,2,S,0,0
1B4GP25342B567583,2,A,0,0
1B4GP25342B653251,2,A,0,0
1B4GP25342B684449,4,A,0,0
1B4GP25342B708636,6,A,0,0
1B4GP25352B532020,6,A,0,0
1B4GP25352B586384,5,A,0,0
1B4GP25361B247762,5,A,0,0
1B4GP25371B239315,6,A,0,0
1B4GP25372B683621,5,A,0,0
1B4GP25B11B225076,6,A,0,0
1B4GP25B12B589175,4,A,0,0
1B4GP25B31B123133,1,I,0,0
1B4GP25B32B543427,3,A,0,0
1B4GP25B32B742915,6,S,0,0
1B4GP25B42B557966,6,A,0,0
1B4GP25B52B543235,1,A,0,0
1B4GP25B52B728871,3,A,0,0
1B4GP25B72B730864,5,B,0,0
1B4GP25B92B734172,2,A,0,0
1B4GP25BX1B245505,6,A,0,0
1B4GP25GX1B122430,4,A,0,0
1B4GP44302B718898,2,A,0,0
1B4GP44311B232602,3,S,0,0
1B4GP44331B267139,1,A,0,0
1B4GP44332B559911,6,A,0,0
1B4GP44332B566468,6,A,0,0
1B4GP44332B648748,4,A,0,0
1B4GP44352B624824,3,A,0,0
1B4GP44352B687471,5,A,0,0
1B4GP44371B232510,4,A,0,0
1B4GP44372B671384,6,M,0,0
1B4GP44381B260543,6,A,0,0
1B4GP44382B528489,1,A,0,0
1B4GP44382B688727,4,A,0,0
1B4GP44392B523561,5,A,0,0
1B4GP44G5WB680996,4,A,0,0
1B4GP44G7YB751246,1,A,0,0
1B4GP44GXYB698249,1,M,0,0
1B4GP44GXYB777971,3,A,0,0
1B4GP44L0YB591787,5,S,0,0
1B4GP44L0YB617160,3,A,0,0
1B4GP44L2XB877350,2,I,0,0
1B4GP44L6XB877688,5,A,0,0
1B4GP44L7WB778067,1,A,0,0
1B4GP44L9WB756300,4,A,0,0
1B4GP44LXXB832964,1,A,0,0
1B4GP44R0TB224353,5,A,0,0
1B4GP44R0TB285170,6,A,0,0
1B4GP44R0WB672029,6,A,0,0
1B4GP44R0XB586530,1,A,0,0
1B4GP44R0XB847803,3,A,0,0
1B4GP44R0YB723337,6,M,2666,0
1B4GP44R0YB752210,6,A,0,0
1B4GP44R1VB417727,5,A,0,0
1B4GP44R1YB531425,1,A,0,0
1B4GP44R2VB409507,4,A,0,0
1B4GP44R2XB606003,4,A,0,0
1B4GP44R2XB610665,4,A,0,0
1B4GP44R2XB915518,2,A,0,0
1B4GP44R2YB769610,2,A,0,0
1B4GP44R3XB634036,4,S,0,0
1B4GP44R3YB691113,1,A,0,0
1B4GP44R3YB779188,3,A,0,0
1B4GP44R4VB329755,6,A,0,0
1B4GP44R4VB451709,3,A,0,0
1B4GP44R4VB463410,6,A,0,0
1B4GP44R4WB686502,3,A,0,0
1B4GP44R4XB827005,4,A,0,0
1B4GP44R4XB837873,2,A,0,0
1B4GP44R4XB914189,4,A,2646,0
1B4GP44R4YB751142,1,A,0,0
1B4GP44R4YB763775,4,S,0,0
1B4GP44R5VB423417,6,I,0,0
1B4GP44R5XB612331,6,S,0,0
1B4GP44R5YB754387,4,A,0,0
1B4GP44R5YB773523,1,A,0,0
1B4GP44R6TB152946,3,A,0,0
1B4GP44R6VB472447,5,A,0,0
1B4GP44R6XB590307,3,A,0,0
1B4GP44R6XB845215,5,A,0,0
1B4GP44R6XB887187,2,A,0,0
1B4GP44R6YB663886,2,A,0,0
1B4GP44R6YB738800,2,A,0,0
1B4GP44R7VB320516,1,A,0,0
1B4GP44R7VB475891,2,I,0,0
1B4GP44R7YB754665,2,A,0,0
1B4GP44R7YB762104,1,A,0,0
1B4GP44R8TB169862,5,A,0,0
1B4GP44R8TB193112,6,A,0,0
1B4GP44R8WB539423,1,A,0,0
1B4GP44R8XB522784,5,A,0,0
1B4GP44R8XB819621,1,S,0,0
1B4GP44R8YB617413,4,S,0,0
1B4GP44R8YB784693,2,A,0,0
1B4GP44R9WB505829,2,A,0,0
1B4GP44R9WB556795,5,A,0,0
1B4GP44R9WB617689,2,A,0,5598
1B4GP44R9WB702595,4,A,0,0
1B4GP44R9YB774268,4,A,0,0
1B4GP44R9YB791555,4,B,0,0
1B4GP44RXTB150360,6,A,0,0
1B4GP44RXVB393489,1,A,0,0
1B4GP44RXXB903861,4,S,0,0
1B4GP44RXYB753395,1,A,0,0
1B4GP44RXYB754398,5,A,0,0
1B4GP45312B658256,4,A,0,0
1B4GP45371B235650,3,A,0,0
1B4GP45372B539837,4,A,0,0
1B4GP45372B554774,3,A,0,0
1B4GP45381B188645,4,A,0,0
1B4GP45G0WB605346,6,A,0,0
1B4GP45G31B113869,2,A,0,0
1B4GP45GX1B124853,3,S,0,0
1B4GP45L0XB882528,1,S,100,0
1B4GP45L0XB882528,1,S,878,0
1B4GP45L7YB560180,2,A,0,0
1B4GP45R1YB537482,3,A,0,0
1B4GP45R2WB584789,1,A,0,0
1B4GP45R3VB262404,1,A,0,0
1B4GP45R3WB707029,2,A,0,0
1B4GP45R3WB715146,1,S,0,0
1B4GP45R4VB477550,5,A,0,0
1B4GP45R6VB483639,6,S,0,0
1B4GP45R6WB603182,2,A,0,0
1B4GP45R6XB881615,5,A,0,0
1B4GP45R7VB477588,4,A,0,0
1B4GP45R8XB532388,2,A,0,0
1B4GP45R9VB286349,4,A,0,0
1B4GP45R9WB722893,6,A,0,0
1B4GP45RXWB738276,2,A,0,0
1B4GP45RXWB738276,2,A,0,0
1B4GP54G5WB663993,1,S,0,0
1B4GP54L0WB619011,2,A,0,0
1B4GP54L0YB623482,1,A,0,0
1B4GP54L2WB558728,3,M,0,0
1B4GP54L2WB628664,3,A,0,0
1B4GP54L4TB145396,2,S,0,0
1B4GP54L4TB397472,1,A,0,0
1B4GP54L4TB497149,1,A,0,0
1B4GP54L4XB607350,4,A,0,0
1B4GP54L5VB375208,3,A,0,0
1B4GP54L6YB545502,2,I,0,0
1B4GP54L7VB222801,4,A,0,0
1B4GP54L8TB256744,5,A,0,0
1B4GP54L9VB323838,5,A,0,0
1B4GP54LXXB884536,3,A,0,0
1B4GP54R2XB566799,1,I,0,0
1B4GP54R5TB433366,5,A,0,0
1B4GP54RXWB690091,3,S,0,0
1B4GP74L4XB539448,2,A,0,0
1B4GP74L4XB851754,5,A,0,0
1B4GP74L6XB539449,1,A,0,0
1B4GT44L0WB697598,1,I,0,0
1B4GT44L1YB595827,5,A,0,0
1B4GT44L2YB576848,4,A,0,0
1B4GT44L4YB631073,1,A,0,0
1B4GT44L6WB691191,3,S,0,0
1B4GT44L7WB628066,5,A,0,0
1B4GT44L8WB524069,2,A,0,0
1B4GT44LXYB540101,1,A,0,0
1B4GT54L1WB546467,4,A,0,0
1B4GT54L2VB385710,4,I,0,0
1B4GT54L5WB639251,1,A,0,0
1B4GT54L9VB264351,1,A,0,0
1B4GT54L9WB745864,1,A,0,0
1B4GT74L8YB531625,1,S,0,0
1B4HR28NX1F606468,2,A,0,0
1B4HR28ZXYF231484,6,A,0,0
1B4HS28N01F524785,2,A,0,0
1B4HS28N01F529095,2,A,310,0
1B4HS28N01F567796,2,A,0,0
1B4HS28N01F603146,2,A,0,0
1B4HS28N01F609030,5,A,0,0
1B4HS28N0YF114465,2,A,0,0
1B4HS28N0YF174066,2,A,0,0
1B4HS28N0YF266729,2,A,0,0
1B4HS28N0YF276435,1,A,0,0
1B4HS28N0YF284874,2,B,0,0
1B4HS28N11F577995,1,A,0,0
1B4HS28N11F592707,5,A,0,0
1B4HS28N1YF108769,4,A,0,0
1B4HS28N1YF218463,1,A,0,0
1B4HS28N1YF221167,2,A,0,0
1B4HS28N21F500455,1,A,0,0
1B4HS28N21F546061,5,A,830,0
1B4HS28N21F594465,3,A,0,0
1B4HS28N21F617811,3,I,0,0
1B4HS28N21F619462,6,A,0,0
1B4HS28N2YF146575,6,A,1694,0
1B4HS28N2YF236681,4,A,0,0
1B4HS28N2YF247910,2,A,0,0
1B4HS28N2YF281314,6,I,0,0
1B4HS28N2YF293124,2,A,0,0
1B4HS28N31F589677,5,A,0,0
1B4HS28N31F612696,1,A,0,0
1B4HS28N3YF172540,5,A,0,0
1B4HS28N3YF207335,1,A,3189,0
1B4HS28N41F618071,6,A,0,0
1B4HS28N4YF101525,5,B,0,0
1B4HS28N4YF173955,3,A,0,0
1B4HS28N4YF227674,2,A,0,0
1B4HS28N4YF294484,1,A,0,0
1B4HS28N51F505391,4,A,0,0
1B4HS28N51F528654,4,A,0,0
1B4HS28N51F628138,1,A,0,0
1B4HS28N5YF101968,1,A,0,0
1B4HS28N5YF121668,5,A,0,0
1B4HS28N5YF282294,2,A,0,0
1B4HS28N61F539467,5,A,0,0
1B4HS28N61F543728,4,A,0,0
1B4HS28N6YF277203,1,A,0,0
1B4HS28N71F524203,2,A,0,0
1B4HS28N71F614709,2,I,0,0
1B4HS28N71F621577,4,A,0,0
1B4HS28N71F624284,3,A,0,0
1B4HS28N7YF120067,1,A,0,0
1B4HS28N7YF130257,2,A,0,0
1B4HS28N7YF205068,4,A,0,0
1B4HS28N7YF209492,2,M,0,0
1B4HS28N7YF241567,4,A,0,0
1B4HS28N81F505000,1,A,0,0
1B4HS28N81F584944,5,A,0,0
1B4HS28N8YF131983,5,M,0,0
1B4HS28N8YF216175,2,M,0,0
1B4HS28N91F505829,2,A,0,0
1B4HS28N91F602173,1,A,0,0
1B4HS28N9YF259648,1,A,0,0
1B4HS28N9YF267894,4,A,0,0
1B4HS28N9YF302417,2,A,0,0
1B4HS28NX1F532828,2,S,0,0
1B4HS28NX1F624411,3,A,0,0
1B4HS28NXYF198827,4,A,843,0
1B4HS28Y0WF103814,2,A,0,0
1B4HS28Y0XF535515,3,A,0,0
1B4HS28Y0XF597075,5,A,0,0
1B4HS28Y0XF637591,4,A,0,0
1B4HS28Y1WF104891,1,A,0,0
1B4HS28Y1WF127118,4,A,0,0
1B4HS28Y1WF141729,2,A,0,0
1B4HS28Y1WF225517,5,A,0,0
1B4HS28Y1XF501275,1,A,0,0
1B4HS28Y1XF624994,4,A,0,0
1B4HS28Y2XF608268,1,S,0,0
1B4HS28Y3WF175090,1,A,0,0
1B4HS28Y3WF229875,2,A,0,0
1B4HS28Y3XF584935,1,A,0,0
1B4HS28Y3XF597197,1,A,0,0
1B4HS28Y3XF708394,6,A,0,0
1B4HS28Y4WF142213,2,A,0,0
1B4HS28Y4XF513162,6,A,0,0
1B4HS28Y4XF526073,4,A,0,0
1B4HS28Y4XF592784,2,A,0,0
1B4HS28Y4XF607641,5,A,0,0
1B4HS28Y4XF644883,1,A,0,0
1B4HS28Y4XF663465,2,A,0,0
1B4HS28Y4XF682176,1,A,0,0
1B4HS28Y4XF687183,2,A,0,0
1B4HS28Y5WF105980,1,A,0,0
1B4HS28Y5WF168741,4,A,0,0
1B4HS28Y5XF510772,3,A,0,0
1B4HS28Y5XF613397,5,A,0,0
1B4HS28Y5XF708980,6,A,0,0
1B4HS28Y6WF132220,2,A,0,0
1B4HS28Y6WF214268,2,A,0,0
1B4HS28Y6XF552156,5,A,0,0
1B4HS28Y6XF612324,2,A,0,0
1B4HS28Y6XF637630,4,I,1172,0
1B4HS28Y6XF655383,6,A,0,0
1B4HS28Y6XF682177,6,A,0,0
1B4HS28Y7XF551436,2,A,0,0
1B4HS28Y7XF591886,6,A,3524,0
1B4HS28Y7XF607682,2,A,0,0
1B4HS28Y7XF656462,5,A,0,0
1B4HS28Y8WF179183,5,A,0,0
1B4HS28Y8XF654199,2,A,0,0
1B4HS28Y9XF579299,6,A,0,0
1B4HS28Y9XF675644,6,A,0,0
1B4HS28Y9XF701689,1,A,0,0
1B4HS28YXXF626484,2,M,0,0
1B4HS28YXXF629420,3,A,0,0
1B4HS28YXXF630860,6,A,0,0
1B4HS28Z0XF693152,5,S,0,0
1B4HS28Z0YF132290,5,I,0,0
1B4HS28Z11F646168,5,A,0,0
1B4HS28Z1XF579273,5,A,0,0
1B4HS28Z21F517338,6,A,0,0
1B4HS28Z2XF669595,3,A,0,0
1B4HS28Z2YF247926,2,A,0,0
1B4HS28Z31F509216,1,A,0,0
1B4HS28Z3YF166160,6,A,0,0
1B4HS28Z4WF207084,3,A,0,0
1B4HS28Z4XF637845,4,A,0,0
1B4HS28Z5YF104811,2,A,0,0
1B4HS28Z5YF173806,4,A,0,0
1B4HS28Z5YF192968,2,A,0,0
1B4HS28Z6YF166203,2,A,0,0
1B4HS28Z6YF305679,5,A,0,0
1B4HS28Z7YF159101,4,A,0,0
1B4HS28Z7YF180076,1,I,0,0
1B4HS28Z8XF601592,1,I,0,0
1B4HS28Z8YF180801,2,A,0,0
1B4HS28ZXXF588473,6,M,0,0
1B4HS38N22F170663,5,S,0,0
1B4HS38N52F169992,3,A,0,0
1B4HS38N72F187636,2,A,0,0
1B4HS48N02F220465,4,A,0,0
1B4HS48N12F120178,3,A,0,0
1B4HS48N12F151737,4,A,0,0
1B4HS48N32F114043,5,A,3113,0
1B4HS48N32F140304,6,A,0,0
1B4HS48N32F207810,4,A,0,0
1B4HS48N42F116268,4,A,0,0
1B4HS48N42F120904,3,A,0,0
1B4HS48N42F172064,3,A,0,0
1B4HS48N42F190547,5,A,0,0
1B4HS48N62F120385,4,A,0,0
1B4HS48N82F152318,3,A,0,0
1B4HS48N92F123281,2,A,0,0
1B4HS48NX2F203236,5,A,0,0
1B4HS48Z32F218986,6,A,973,0
1B4HS58N22F171730,5,A,0,0
1B4HS58N22F190276,4,A,0,0
1B4HS58N52F132632,4,A,0,0
1B4HS58N72F101589,6,A,0,0
1B4HS58N72F126699,4,A,0,0
1B4HS58N92F162703,2,A,0,0
1B4HS58NX2F155548,2,A,0,0
1B4HS78ZX2F116571,4,A,0,0
1B6MC3653VJ565359,1,A,0,0
1B7FD04H2HS418333,2,A,0,0
1B7FD14M2DS505808,2,A,0,0
1B7FD14P7CS248606,5,S,0,0
1B7FE06Y9KS073724,1,A,0,0
1B7FE16Y6KS171597,5,A,0,0
1B7FL16X72S604034,4,I,0,0
1B7FL16XX2S684025,3,M,0,0
1B7FL23X1NS677687,1,S,0,0
1B7FL23X2NS581616,6,S,0,0
1B7FL23X3PS181406,4,A,0,0
1B7FL23X4NS668269,4,S,0,0
1B7FL26G4SW917041,4,A,0,0
1B7FL26N4YS787499,6,A,0,0
1B7FL26P0VS228769,5,B,0,0
1B7FL26X0LS740450,6,A,0,0
1B7FL26X0NS580945,1,S,0,0
1B7FL26X0YS799280,1,I,0,0
1B7FL26X1VS264308,2,A,0,0
1B7FL26X1YS730937,4,S,0,0
1B7FL26X2PS237766,3,A,0,0
1B7FL26X2PS243891,4,A,0,0
1B7FL26X2VS113767,1,A,0,0
1B7FL26X2YS786837,2,A,104,0
1B7FL26X31S186575,4,A,0,0
1B7FL26X3TS604846,2,A,0,0
1B7FL26X3WS602695,5,A,0,0
1B7FL26X3XS245715,2,S,0,0
1B7FL26X3YS630970,3,A,0,0
1B7FL26X4MS252085,6,S,0,0
1B7FL26X4TW710652,1,A,0,0
1B7FL26X4VS262438,5,A,0,0
1B7FL26X4YS705692,5,M,0,0
1B7FL26X5WS730811,3,M,0,0
1B7FL26X5XS239785,2,I,0,0
1B7FL26X5XS245814,2,S,29855,0
1B7FL26X61S172153,1,A,0,0
1B7FL26X6WS515308,3,A,0,0
1B7FL26X6YS752318,2,B,0,0
1B7FL26X71S228892,4,S,0,0
1B7FL26X7LS715660,5,A,0,0
1B7FL26X7NS583454,1,A,0,0
1B7FL26X7NS629767,4,S,0,0
1B7FL26X7RW129509,3,A,0,0
1B7FL26X7SS184037,4,I,0,0
1B7FL26X7SW902937,5,A,0,0
1B7FL26X7WS515320,5,A,0,0
1B7FL26X7WS543134,4,A,0,0
1B7FL26X7YS779723,1,S,0,0
1B7FL26X81S172154,2,M,0,0
1B7FL26X8KS157932,4,A,0,0
1B7FL26X8PS123237,2,A,0,0
1B7FL26X9TS620145,2,A,0,0
1B7FL26X9WS520311,2,A,0,0
1B7FL26X9XS145683,4,A,0,0
1B7FL26X9XS240888,4,A,909,0
1B7FL26XXPS229771,1,A,0,0
1B7FL26XXRS509659,3,I,0,0
1B7FL26XXVS208092,2,A,0,0
1B7FL26XXVS287800,5,A,1053,0
1B7FL26XXXS242620,5,A,0,0
1B7FL26Y1WS613168,5,A,0,0
1B7FL26Y2PS165198,5,A,0,0
1B7FL26Y4WS551653,1,A,0,0
1B7FL29XXLS601468,1,A,0,0
1B7FL36X42S523181,2,A,0,0
1B7FN14X5JS729951,1,A,0,0
1B7GE16X3LS706866,1,S,0,0
1B7GE16Y0LS738831,6,A,0,0
1B7GG12X22S650336,5,A,0,0
1B7GG12X32S691686,2,A,0,0
1B7GG12X42S579401,2,A,0,0
1B7GG12X82S599392,5,A,981,0
1B7GG12X82S721118,4,A,0,0
1B7GG12XX2S599118,4,A,0,0
1B7GG22N01S223840,4,A,0,0
1B7GG22N0YS580073,1,A,0,0
1B7GG22N0YS583653,1,A,0,0
1B7GG22N21S116305,5,A,0,0
1B7GG22N2YS714047,5,A,0,0
1B7GG22N31S237148,2,A,0,0
1B7GG22N31S308638,3,A,0,0
1B7GG22N3YS593352,1,A,2175,0
1B7GG22N51S115584,5,A,0,0
1B7GG22N51S171489,6,A,0,0
1B7GG22N5YS631938,2,A,0,0
1B7GG22N61S202071,3,M,0,0
1B7GG22N8YS561397,4,M,0,0
1B7GG22X01S348306,1,B,0,0
1B7GG22X0WS741827,2,A,0,0
1B7GG22X0YS545552,2,A,0,0
1B7GG22X1WS557531,3,A,0,0
1B7GG22X1XS193855,1,S,0,0
1B7GG22X21S149208,4,A,667,0
1B7GG22X2XS233795,1,A,0,0
1B7GG22X2XS317146,2,S,0,0
1B7GG22X2YS704152,1,A,0,0
1B7GG22X4XS317133,1,I,0,0
1B7GG22X5XS192823,6,A,0,0
1B7GG22X5YS600934,4,A,0,0
1B7GG22X6XS178428,6,A,0,0
1B7GG22X6YS565627,1,A,0,0
1B7GG22X6YS648989,2,A,0,0
1B7GG22X7YS603057,5,A,0,0
1B7GG22X8YS560297,5,A,0,0
1B7GG22X8YS634169,2,A,0,0
1B7GG22X91S350216,3,A,0,0
1B7GG22X9YS533092,5,A,0,0
1B7GG22XXXS170493,6,A,0,0
1B7GG22XXYS525003,1,A,0,0
1B7GG22XXYS530119,2,A,0,0
1B7GG22XXYS573097,3,A,0,0
1B7GG22XXYS649093,4,A,0,0
1B7GG22XXYS704156,3,A,0,0
1B7GG22Y0WS756675,3,A,0,0
1B7GG22Y0XS287539,4,A,0,0
1B7GG22Y2XS101516,2,A,0,0
1B7GG22Y2XS208789,4,A,0,0
1B7GG22Y3WS637633,5,A,0,0
1B7GG22Y4WS751186,5,A,0,0
1B7GG22Y4XS225397,5,A,0,0
1B7GG22Y9XS124372,2,A,0,0
1B7GG22Y9XS157825,1,S,0,0
1B7GG22YXXS252832,5,A,0,0
1B7GG23X1TS558821,3,A,0,0
1B7GG23X2PS137020,4,A,0,0
1B7GG23X4RS519004,1,S,0,0
1B7GG23X4SS192528,5,A,0,0
1B7GG23X5NS685199,5,S,0,0
1B7GG23X5TS558725,2,A,0,0
1B7GG23X7TS558662,5,A,989,0
1B7GG23X7TS593525,5,M,0,0
1B7GG23X8VS152392,4,A,0,0
1B7GG23X9TS617033,6,A,0,0
1B7GG23Y0TS551447,1,A,0,0
1B7GG23Y1NS685368,3,A,0,0
1B7GG23Y1VS213235,3,S,0,0
1B7GG23Y2VS242114,5,A,0,0
1B7GG23Y3VS163034,4,A,0,0
1B7GG23Y6TS565997,4,A,0,0
1B7GG23Y7NS574047,4,A,0,0
1B7GG23Y9PS101348,1,A,0,0
1B7GG23YXPS182652,5,A,0,0
1B7GG26N51S183345,6,A,0,0
1B7GG26N8YS765241,1,A,0,0
1B7GG26X0LS649865,1,A,0,0
1B7GG26X0XS141000,1,M,0,0
1B7GG26X1KS063903,4,A,0,0
1B7GG26X1XS222815,1,A,0,0
1B7GG26X7WS590074,5,A,0,0
1B7GG26X8PS281148,4,A,0,0
1B7GG26X8VS130968,3,A,0,0
1B7GG26X8YS674729,3,A,0,0
1B7GG26Y8SS161268,3,A,0,0
1B7GG26YXRW118182,2,A,0,0
1B7GG2AN01S224178,5,S,0,0
1B7GG2AN0YS667974,4,A,0,0
1B7GG2AN1YS598731,1,A,0,0
1B7GG2AN1YS760633,3,A,0,0
1B7GG2AN4YS778138,5,A,0,0
1B7GG2AN51S173471,2,I,1715,0
1B7GG2AN6YS626023,5,A,0,0
1B7GG2AN6YS629553,2,A,0,0
1B7GG2AN71S143274,4,A,0,0
1B7GG2AN7YS685842,4,A,0,0
1B7GG2AN81S224459,1,A,0,0
1B7GG2AN8YS780006,3,A,0,0
1B7GG2AN9YS664135,2,S,0,0
1B7GG2ANXYS719983,4,A,0,0
1B7GG2AX2YS731529,2,I,0,0
1B7GG2AX31S125940,3,A,0,0
1B7GG2AX71S151411,1,A,0,0
1B7GG2AX71S207797,3,A,1198,0
1B7GG2AX81S104680,3,A,0,0
1B7GG2AX8YS604283,1,A,0,0
1B7GG2AX9YS792456,3,A,0,0
1B7GG32X02S713574,4,A,0,0
1B7GG32X12S646130,5,A,0,0
1B7GG32X62S526601,2,A,0,0
1B7GG36X92S715799,4,A,0,0
1B7GG42N82S501459,1,A,0,0
1B7GG46X12S549719,4,A,0,0
1B7GH1439NX206000,1,A,0,0
1B7GL12X02S652372,4,A,0,0
1B7GL22N61S143017,2,A,0,0
1B7GL22X01S271674,4,A,0,0
1B7GL22X1XS204901,3,A,0,0
1B7GL22X21S206762,2,S,0,0
1B7GL22X31S151657,2,A,0,0
1B7GL22X4XS240016,2,A,0,0
1B7GL22X51S276370,4,S,0,0
1B7GL22X6WS606556,4,A,0,0
1B7GL22X6XS268366,6,S,0,0
1B7GL22X7XS145210,5,A,0,0
1B7GL22X7YS638323,4,A,0,0
1B7GL22X8XS252427,4,A,0,0
1B7GL22X8XS321522,6,M,0,0
1B7GL22X9WS682868,3,A,0,0
1B7GL22X9YS602195,4,A,0,0
1B7GL22XX1S282164,5,A,0,0
1B7GL22Y6WS638710,5,A,0,0
1B7GL23X0RS518816,4,S,0,0
1B7GL23X0VS113498,2,A,0,0
1B7GL23X4VS201857,6,A,0,0
1B7GL23X6SS381144,1,A,0,0
1B7GL23X6TS548930,2,A,0,0
1B7GL23X7SW934912,6,A,0,0
1B7GL23X8VS161038,2,S,0,0
1B7GL23X9TS676904,5,A,0,0
1B7GL23X9VS306992,3,A,0,0
1B7GL23XXTS519236,4,A,0,0
1B7GL26X8LS627849,6,A,293,0
1B7GL26Y1PS214623,5,A,0,0
1B7GL26Y4MS262788,2,A,1394,0
1B7GL2AX1YS738001,2,A,0,0
1B7GL2AX5YS733853,4,A,0,0
1B7GL2AX6YS743601,2,A,0,0
1B7GL32X32S702290,4,A,0,0
1B7GL32XX2S529061,3,A,0,0
1B7GR14X5JS696202,1,I,0,0
1B7HA16N22J114362,4,A,0,0
1B7HC13Y91J222095,4,A,0,0
1B7HC16X0YS566938,5,A,0,0
1B7HC16X11S778463,1,A,0,0
1B7HC16X1VS106893,2,A,0,0
1B7HC16X21S128993,5,A,0,0
1B7HC16X21S169835,2,A,0,0
1B7HC16X2TS634486,1,A,0,0
1B7HC16X2WS645508,3,B,0,0
1B7HC16X2WS730011,4,M,1318,0
1B7HC16X4YS504703,4,A,0,0
1B7HC16X51S704849,1,A,0,0
1B7HC16X5SS142078,4,A,29696,0
1B7HC16X5SS142078,4,A,293,0
1B7HC16X6TS714387,5,A,0,0
1B7HC16X6WS549526,5,M,0,0
1B7HC16X91S309511,2,A,0,0
1B7HC16X91S331363,4,A,0,0
1B7HC16X9RS595355,4,A,0,0
1B7HC16XXVS272152,6,A,0,0
1B7HC16XXVS283622,2,B,0,0
1B7HC16XXXS253068,5,A,0,0
1B7HC16Y0TJ185002,1,M,0,0
1B7HC16Y0TS715317,2,A,0,0
1B7HC16Y1RS707266,4,A,0,0
1B7HC16Y1TJ166359,2,A,0,0
1B7HC16Y1VJ587629,3,A,0,0
1B7HC16Y1VS196720,3,S,0,0
1B7HC16Y3TS625319,1,S,0,0
1B7HC16Y5SS165109,4,A,0,0
1B7HC16Y7RS645856,2,A,0,0
1B7HC16Y8SS136042,5,A,0,0
1B7HC16Y9SS353423,6,A,14896,0
1B7HC16Y9WS534625,4,A,1784,0
1B7HC16Y9WS544779,5,A,0,0
1B7HC16YXRS733297,2,A,0,0
1B7HC16YXTJ198761,1,S,0,0
1B7HC16YXVS101345,2,A,0,0
1B7HC16Z5TS703043,2,A,0,0
1B7HC16Z6RS629253,5,A,2593,0
1B7HD14Y5JS772836,1,S,0,0
1B7HE16Y0NS582703,5,A,0,0
1B7HE16Y2PS113759,6,A,0,0
1B7HE16Y5KS073847,4,A,0,0
1B7HF13Y2XJ542973,5,A,0,0
1B7HF13Y31J567873,3,A,0,0
1B7HF13Y41J281353,2,B,0,0
1B7HF13Y41J586416,2,I,11136,0
1B7HF13Y41J586416,2,I,1065,0
1B7HF13Y4VJ611952,4,S,0,0
1B7HF13Y4VJ629593,2,A,0,0
1B7HF13Y71J243518,5,S,0,0
1B7HF13Y7VJ624775,1,A,0,0
1B7HF13Y8TJ132656,1,A,0,0
1B7HF13Y8XJ520654,2,A,11138,0
1B7HF13Y8XJ530469,3,A,0,0
1B7HF13Y8XJ607244,1,A,0,0
1B7HF13Y91J571636,4,A,0,0
1B7HF13Y9YJ144175,2,A,0,0
1B7HF13Z01J212314,1,A,0,0
1B7HF13Z11J515988,1,A,0,0
1B7HF13Z1XJ634875,4,A,0,0
1B7HF13Z1YJ154952,1,A,0,0
1B7HF13Z2XJ634867,2,A,0,0
1B7HF13Z31J540505,2,A,0,0
1B7HF13Z41J249429,5,A,0,0
1B7HF13Z41J550881,4,S,0,0
1B7HF13Z41J551917,3,I,0,0
1B7HF13Z51J519364,4,A,1851,0
1B7HF13Z6YJ156776,4,I,0,0
1B7HF13Z7XJ624027,2,A,0,0
1B7HF13Z9WJ144246,6,B,0,0
1B7HF13Z9YJ147392,6,A,0,0
1B7HF13ZXWJ110641,5,A,0,0
1B7HF13ZXXJ564082,3,A,0,0
1B7HF16Y01S332448,5,A,0,0
1B7HF16Y0RS598337,1,A,0,0
1B7HF16Y0SS262807,5,A,0,0
1B7HF16Y0VS204121,6,A,0,0
1B7HF16Y0VS225714,3,A,0,0
1B7HF16Y0YS559195,2,A,0,0
1B7HF16Y1VJ502425,4,A,0,0
1B7HF16Y1WS606361,6,A,0,0
1B7HF16Y1XS204003,1,I,0,0
1B7HF16Y2SS145875,4,A,4305,0
1B7HF16Y2SS282797,5,A,0,0
1B7HF16Y2VS257547,2,A,0,0
1B7HF16Y2YS514422,4,S,0,0
1B7HF16Y2YS576600,6,A,0,0
1B7HF16Y3TS619320,1,A,0,0
1B7HF16Y3VS275846,3,B,0,0
1B7HF16Y3WS712665,1,A,0,0
1B7HF16Y3WS764118,3,A,0,0
1B7HF16Y5YS582004,4,S,0,0
1B7HF16Y61S117592,2,A,0,0
1B7HF16Y6SS241136,2,A,0,0
